user_id,timestamp,activity_type,direction,peer_number,duration_sec,location,device_imei,sim_imsi,network_type,data_used_mb,is_roaming,is_spam_or_fraud
U294,2024-12-22 09:25:11,sms,incoming,94XXXX4486,0,Hyderabad,667788990011223,899110123456789,5G,0.0,no,0
U274,2024-12-19 15:03:41,call,incoming,92XXXX4653,39,Surat,990011223344556,899110777777777,5G,1.5,no,0
U414,2025-01-15 16:42:36,sms,incoming,99XXXX5242,0,Hyderabad,556677889900112,899110666666666,4G,0.0,no,0
U255,2024-12-30 23:48:00,call,incoming,90XXXX8773,1301,Ahmedabad,123456789012345,899110888888888,5G,0.7,no,0
U322,2024-12-18 13:10:58,call,incoming,95XXXX5164,126,Vadodara,448899001122334,899110555555555,4G,1.1,yes,0
U377,2024-12-17 19:40:03,sms,incoming,99XXXX4973,0,Pune,123456789012345,899110888888888,5G,0.0,no,0
U492,2024-12-18 23:54:05,sms,incoming,95XXXX5521,0,Kolkata,356789123456789,899110888888888,4G,0.0,yes,0
U227,2025-01-10 09:10:19,call,incoming,94XXXX6577,434,Mumbai,990011223344556,899110555555555,4G,2.2,no,0
U320,2024-12-17 13:20:41,sms,incoming,98XXXX2719,0,Ludhiana,448899001122334,899110888888888,5G,0.0,no,0
U301,2024-12-28 16:03:03,call,incoming,94XXXX6100,2200,Mumbai,667788990011223,899110123456789,5G,0.6,no,0
U140,2025-01-15 17:23:22,sms,incoming,94XXXX8372,0,Hyderabad,889900112233445,899110888888888,5G,0.0,no,0
U470,2024-12-19 23:38:18,call,incoming,92XXXX6836,1089,Ahmedabad,667788990011223,899110123456789,4G,2.4,yes,0
U400,2025-01-05 16:18:00,call,incoming,99XXXX6500,957,Surat,448899001122334,899110777777777,5G,1.2,no,0
U337,2025-01-11 16:24:05,sms,incoming,98XXXX6662,0,Hyderabad,889900112233445,899110888888888,4G,0.0,no,0
U299,2025-01-07 15:44:01,call,incoming,93XXXX6310,966,Mumbai,356789123456789,899110777777777,4G,1.7,no,0
U059,2024-12-17 15:50:46,call,incoming,90XXXX5175,297,Chennai,556677889900112,899110777777777,4G,1.7,no,0
U108,2024-12-18 14:59:13,call,incoming,92XXXX6626,133,Surat,778899001122334,899110888888888,4G,0.3,no,0
U382,2024-12-29 23:56:49,call,incoming,98XXXX2662,132,Delhi,990011223344556,899110777777777,4G,1.3,yes,0
U007,2025-01-09 09:49:29,call,incoming,93XXXX2894,589,Delhi,123456789012345,899110123456789,4G,1.9,no,0
U283,2025-01-04 20:16:57,call,incoming,95XXXX5826,183,Bangalore,778899001122334,899110888888888,5G,1.7,yes,0
U265,2024-12-28 17:23:12,call,incoming,96XXXX4750,448,Kolkata,356789123456789,899110999999999,4G,0.7,no,0
U190,2024-12-26 17:44:09,sms,incoming,99XXXX9400,0,Chennai,356789123456789,899110123456789,4G,0.0,no,0
U191,2024-12-23 19:12:21,sms,incoming,99XXXX3740,0,Mumbai,448899001122334,899110888888888,5G,0.0,yes,1
U460,2025-01-07 15:52:44,sms,incoming,90XXXX2117,0,Hyderabad,448899001122334,899110666666666,4G,0.0,yes,0
U070,2025-01-02 21:05:41,sms,incoming,96XXXX5197,0,Delhi,778899001122334,899110555555555,5G,0.0,no,0
U156,2024-12-18 22:36:23,call,incoming,99XXXX6327,1034,Delhi,556677889900112,899110999999999,4G,0.4,no,1
U250,2024-12-16 21:39:53,call,incoming,95XXXX6245,359,Indore,448899001122334,899110123456789,5G,1.5,no,0
U030,2025-01-01 17:47:18,call,incoming,99XXXX2972,914,Delhi,990011223344556,899110666666666,4G,1.8,yes,0
U246,2024-12-16 22:52:38,sms,incoming,93XXXX7041,0,Mumbai,990011223344556,899110999999999,4G,0.0,no,0
U094,2024-12-23 22:58:25,call,incoming,97XXXX3454,330,Chennai,667788990011223,899110123456789,4G,1.9,yes,0
U340,2024-12-19 11:50:29,call,incoming,95XXXX3221,14,Kolkata,889900112233445,899110999999999,5G,0.5,no,1
U405,2024-12-23 20:00:36,sms,incoming,91XXXX9471,0,Surat,123456789012345,899110777777777,5G,0.0,no,0
U223,2024-12-22 13:01:18,sms,incoming,92XXXX8469,0,Delhi,356789123456789,899110666666666,4G,0.0,no,0
U374,2024-12-25 18:13:30,call,incoming,94XXXX2479,142,Delhi,556677889900112,899110666666666,4G,1.6,no,0
U423,2025-01-02 11:49:21,sms,incoming,97XXXX4998,0,Lucknow,990011223344556,899110777777777,5G,0.0,no,0
U122,2025-01-13 17:32:25,call,incoming,90XXXX9515,3157,Mumbai,556677889900112,899110888888888,5G,0.9,no,0
U298,2025-01-03 18:05:08,call,incoming,98XXXX9010,156,Lucknow,778899001122334,899110888888888,4G,0.6,no,0
U232,2024-12-22 12:41:05,call,incoming,98XXXX1921,35,Bangalore,123456789012345,899110555555555,4G,1.6,no,0
U253,2024-12-21 06:46:27,call,incoming,94XXXX7489,963,Lucknow,448899001122334,899110999999999,5G,0.1,no,1
U421,2024-12-23 11:21:38,sms,incoming,93XXXX7351,0,Chennai,889900112233445,899110123456789,5G,0.0,no,0
U487,2025-01-14 17:04:01,call,incoming,95XXXX7007,1260,Surat,889900112233445,899110666666666,5G,1.4,no,0
U120,2024-12-24 15:37:06,sms,incoming,94XXXX9847,0,Mumbai,556677889900112,899110666666666,4G,0.0,no,0
U194,2024-12-16 21:06:26,sms,incoming,94XXXX7681,0,Bangalore,667788990011223,899110777777777,4G,0.0,no,0
U317,2025-01-15 19:20:15,call,incoming,92XXXX6337,495,Ludhiana,448899001122334,899110123456789,4G,0.8,no,0
U480,2024-12-28 23:05:24,call,incoming,90XXXX7201,467,Pune,667788990011223,899110555555555,5G,1.0,no,0
U397,2024-12-26 17:02:11,call,incoming,95XXXX6546,874,Ahmedabad,667788990011223,899110666666666,4G,2.3,no,0
U471,2024-12-16 06:51:25,sms,incoming,94XXXX5148,0,Mumbai,778899001122334,899110999999999,4G,0.0,no,1
U431,2024-12-16 09:16:12,call,incoming,92XXXX6579,62,Hyderabad,990011223344556,899110888888888,5G,1.4,no,0
U060,2025-01-09 07:27:42,call,incoming,97XXXX1600,635,Surat,889900112233445,899110123456789,5G,2.4,no,1
U132,2025-01-13 12:04:38,call,incoming,96XXXX3073,921,Bangalore,356789123456789,899110555555555,5G,2.1,no,0
U116,2025-01-03 13:48:01,call,incoming,93XXXX8217,48,Kanpur,778899001122334,899110123456789,4G,0.2,yes,0
U101,2025-01-11 18:29:26,sms,incoming,98XXXX8273,0,Delhi,778899001122334,899110777777777,4G,0.0,no,0
U390,2025-01-07 08:26:53,sms,incoming,99XXXX4378,0,Delhi,123456789012345,899110777777777,4G,0.0,yes,1
U405,2024-12-26 19:51:17,call,incoming,91XXXX6826,2391,Mumbai,990011223344556,899110666666666,5G,0.8,no,0
U099,2025-01-13 09:49:51,call,incoming,97XXXX4994,47,Chennai,667788990011223,899110555555555,5G,0.8,no,0
U364,2025-01-07 15:24:00,sms,incoming,98XXXX1885,0,Mumbai,990011223344556,899110999999999,5G,0.0,no,0
U047,2024-12-30 20:46:06,call,incoming,95XXXX6579,1184,Patna,123456789012345,899110888888888,4G,0.1,no,1
U175,2025-01-01 15:48:58,sms,incoming,90XXXX3678,0,Mumbai,123456789012345,899110777777777,5G,0.0,yes,0
U002,2025-01-14 09:19:16,call,incoming,93XXXX1676,71,Hyderabad,123456789012345,899110123456789,4G,0.3,no,0
U200,2024-12-18 07:42:20,sms,incoming,91XXXX4686,0,Hyderabad,667788990011223,899110777777777,4G,0.0,no,0
U313,2024-12-19 12:11:03,call,incoming,90XXXX3162,488,Jaipur,556677889900112,899110999999999,4G,0.1,no,0
U146,2024-12-22 22:58:10,sms,incoming,93XXXX3251,0,Vadodara,778899001122334,899110123456789,4G,0.0,no,0
U441,2025-01-05 21:10:09,call,incoming,92XXXX2630,449,Bangalore,123456789012345,899110555555555,4G,1.2,yes,0
U182,2025-01-14 06:28:36,call,incoming,99XXXX6260,1741,Kolkata,448899001122334,899110888888888,4G,0.9,no,0
U355,2024-12-23 09:48:27,sms,incoming,98XXXX5272,0,Kanpur,123456789012345,899110999999999,4G,0.0,yes,0
U262,2024-12-25 18:09:53,sms,incoming,91XXXX6956,0,Thane,448899001122334,899110888888888,5G,0.0,no,1
U021,2025-01-11 12:48:56,call,incoming,92XXXX3352,22,Bangalore,556677889900112,899110555555555,5G,0.1,no,1
U432,2024-12-25 23:40:06,sms,incoming,97XXXX4540,0,Bhopal,356789123456789,899110666666666,4G,0.0,yes,1
U403,2024-12-16 20:59:52,sms,incoming,98XXXX6284,0,Chennai,990011223344556,899110555555555,5G,0.0,no,0
U487,2025-01-13 22:14:05,sms,incoming,94XXXX2592,0,Chennai,448899001122334,899110999999999,4G,0.0,yes,0
U491,2025-01-13 15:18:37,call,incoming,90XXXX2205,318,Chennai,556677889900112,899110666666666,4G,1.5,no,0
U107,2025-01-12 07:33:35,sms,incoming,95XXXX2028,0,Surat,556677889900112,899110777777777,4G,0.0,no,0
U409,2024-12-18 14:38:12,call,incoming,92XXXX1686,1641,Delhi,448899001122334,899110888888888,4G,1.7,yes,0
U285,2024-12-30 12:21:28,sms,incoming,93XXXX9307,0,Kolkata,889900112233445,899110123456789,5G,0.0,no,0
U048,2024-12-17 13:36:29,sms,incoming,91XXXX8641,0,Ahmedabad,778899001122334,899110777777777,4G,0.0,no,0
U235,2025-01-10 13:55:18,sms,incoming,93XXXX4904,0,Kolkata,990011223344556,899110888888888,5G,0.0,no,0
U241,2025-01-13 22:43:57,sms,incoming,93XXXX3166,0,Mumbai,356789123456789,899110555555555,4G,0.0,no,0
U236,2025-01-06 11:41:02,call,incoming,96XXXX1205,311,Bangalore,889900112233445,899110555555555,4G,0.5,no,0
U218,2024-12-30 16:48:25,sms,incoming,96XXXX7577,0,Mumbai,448899001122334,899110666666666,5G,0.0,no,0
U455,2024-12-30 15:10:08,call,incoming,98XXXX5681,85,Visakhapatnam,990011223344556,899110555555555,4G,0.3,no,0
U064,2024-12-16 22:52:47,sms,incoming,91XXXX4245,0,Bangalore,667788990011223,899110999999999,4G,0.0,no,0
U319,2025-01-01 16:13:45,sms,incoming,98XXXX6101,0,Bangalore,448899001122334,899110123456789,5G,0.0,no,0
U358,2024-12-23 12:01:11,call,incoming,97XXXX7918,1534,Mumbai,123456789012345,899110555555555,4G,0.9,no,0
U064,2025-01-04 18:56:55,call,incoming,99XXXX9914,240,Patna,356789123456789,899110888888888,5G,0.1,no,0
U221,2024-12-19 11:11:21,call,incoming,92XXXX6251,42,Visakhapatnam,990011223344556,899110999999999,5G,0.0,no,0
U144,2025-01-02 13:38:20,sms,incoming,91XXXX6235,0,Ahmedabad,990011223344556,899110666666666,5G,0.0,no,0
U225,2024-12-23 19:01:11,sms,incoming,93XXXX8844,0,Delhi,123456789012345,899110888888888,5G,0.0,no,0
U254,2024-12-17 21:03:00,sms,incoming,99XXXX4633,0,Lucknow,667788990011223,899110999999999,4G,0.0,no,0
U434,2025-01-04 14:20:38,call,incoming,92XXXX1522,620,Kolkata,889900112233445,899110888888888,5G,1.8,yes,1
U131,2024-12-21 23:31:57,call,incoming,94XXXX7441,164,Mumbai,556677889900112,899110999999999,5G,2.2,no,0
U237,2024-12-29 20:21:18,sms,incoming,90XXXX1565,0,Mumbai,356789123456789,899110999999999,4G,0.0,no,0
U311,2025-01-03 17:51:35,sms,incoming,97XXXX4352,0,Surat,889900112233445,899110666666666,4G,0.0,no,1
U143,2024-12-31 19:19:53,call,incoming,93XXXX9802,31,Lucknow,356789123456789,899110555555555,4G,0.0,no,0
U022,2024-12-21 16:57:11,sms,incoming,90XXXX6683,0,Hyderabad,556677889900112,899110777777777,4G,0.0,no,0
U287,2024-12-16 17:54:02,sms,incoming,93XXXX6464,0,Delhi,448899001122334,899110555555555,5G,0.0,no,0
U064,2025-01-02 18:13:29,sms,incoming,91XXXX2295,0,Mumbai,448899001122334,899110123456789,4G,0.0,yes,0
U364,2024-12-17 12:43:26,call,incoming,93XXXX1473,41,Hyderabad,990011223344556,899110123456789,4G,1.2,yes,0
U140,2024-12-25 09:49:02,call,incoming,94XXXX1441,118,Delhi,990011223344556,899110555555555,4G,2.0,no,0
U385,2024-12-17 22:22:14,sms,incoming,94XXXX2514,0,Mumbai,556677889900112,899110666666666,5G,0.0,no,0
U395,2025-01-03 14:46:57,call,incoming,96XXXX7687,432,Pune,123456789012345,899110666666666,4G,1.8,no,0
U057,2025-01-06 07:18:41,call,incoming,97XXXX9372,1119,Mumbai,448899001122334,899110666666666,4G,0.4,no,1
U035,2024-12-27 21:41:17,call,incoming,98XXXX1918,52,Bangalore,123456789012345,899110888888888,4G,2.0,no,0
U496,2024-12-26 12:57:41,sms,incoming,90XXXX8565,0,Lucknow,123456789012345,899110777777777,4G,0.0,no,0
U118,2025-01-05 13:52:55,call,incoming,95XXXX3256,1299,Bangalore,123456789012345,899110777777777,5G,1.2,no,0
U319,2024-12-17 06:55:12,sms,incoming,90XXXX2689,0,Bangalore,123456789012345,899110123456789,4G,0.0,no,0
U029,2025-01-05 16:10:51,call,incoming,95XXXX3824,6,Hyderabad,123456789012345,899110999999999,5G,0.5,no,1
U125,2024-12-25 18:43:57,call,incoming,95XXXX3752,11,Delhi,123456789012345,899110123456789,4G,1.2,no,1
U216,2025-01-11 10:55:02,sms,incoming,95XXXX3533,0,Patna,778899001122334,899110888888888,4G,0.0,no,1
U193,2024-12-29 16:32:24,call,incoming,90XXXX2306,109,Pune,778899001122334,899110555555555,4G,1.5,no,0
U139,2025-01-02 12:44:18,call,incoming,92XXXX5312,922,Pune,990011223344556,899110777777777,5G,1.1,no,0
U291,2024-12-24 20:22:11,call,incoming,97XXXX6266,711,Chennai,356789123456789,899110123456789,4G,1.6,no,1
U276,2025-01-14 13:53:51,sms,incoming,97XXXX9863,0,Delhi,889900112233445,899110777777777,5G,0.0,yes,1
U497,2025-01-15 11:02:37,call,incoming,92XXXX8617,97,Visakhapatnam,448899001122334,899110999999999,4G,0.4,no,0
U120,2025-01-02 06:30:09,call,incoming,90XXXX8097,1312,Ahmedabad,448899001122334,899110777777777,5G,1.1,no,0
U416,2024-12-30 16:00:21,call,incoming,91XXXX5608,434,Bangalore,667788990011223,899110123456789,4G,2.3,no,0
U228,2024-12-21 13:20:38,sms,incoming,93XXXX6775,0,Delhi,990011223344556,899110888888888,5G,0.0,yes,0
U113,2025-01-13 20:26:01,call,incoming,92XXXX9168,469,Mumbai,356789123456789,899110999999999,4G,0.8,no,0
U479,2024-12-31 16:46:41,call,incoming,97XXXX7641,63,Mumbai,778899001122334,899110999999999,5G,0.2,no,0
U377,2025-01-06 15:56:00,call,incoming,96XXXX7940,146,Mumbai,889900112233445,899110777777777,5G,2.2,no,0
U073,2025-01-02 09:06:24,sms,incoming,93XXXX8903,0,Ahmedabad,667788990011223,899110777777777,5G,0.0,no,0
U225,2025-01-15 15:13:15,call,incoming,98XXXX4374,116,Ahmedabad,123456789012345,899110999999999,5G,1.9,no,0
U267,2025-01-01 16:56:29,sms,incoming,95XXXX4914,0,Delhi,123456789012345,899110123456789,4G,0.0,no,0
U283,2024-12-31 20:12:57,call,incoming,99XXXX7677,336,Hyderabad,990011223344556,899110123456789,5G,1.7,yes,0
U346,2025-01-06 22:44:47,call,incoming,91XXXX3698,97,Pune,448899001122334,899110999999999,4G,0.3,no,0
U042,2025-01-03 22:13:35,call,incoming,92XXXX1263,97,Hyderabad,667788990011223,899110123456789,4G,1.2,yes,0
U347,2024-12-16 18:32:25,sms,incoming,90XXXX2087,0,Jaipur,556677889900112,899110999999999,5G,0.0,no,0
U354,2024-12-25 23:04:31,sms,incoming,95XXXX7326,0,Delhi,990011223344556,899110666666666,5G,0.0,no,0
U143,2025-01-09 10:41:49,call,incoming,97XXXX8363,1624,Pune,448899001122334,899110777777777,5G,2.5,no,0
U045,2025-01-10 11:47:06,sms,incoming,97XXXX8755,0,Mumbai,667788990011223,899110888888888,4G,0.0,no,0
U396,2025-01-04 09:22:21,call,incoming,92XXXX9144,1701,Delhi,778899001122334,899110555555555,4G,1.0,no,0
U320,2025-01-13 16:52:32,sms,incoming,95XXXX2690,0,Pune,123456789012345,899110888888888,4G,0.0,no,0
U341,2024-12-21 08:30:15,sms,incoming,93XXXX9730,0,Hyderabad,123456789012345,899110777777777,5G,0.0,yes,0
U436,2025-01-01 08:16:04,call,incoming,93XXXX3956,105,Chennai,990011223344556,899110123456789,5G,2.1,no,0
U368,2024-12-26 17:31:05,sms,incoming,90XXXX7970,0,Patna,778899001122334,899110999999999,4G,0.0,yes,0
U121,2024-12-26 13:49:48,call,incoming,92XXXX3954,2786,Chennai,448899001122334,899110555555555,5G,1.4,no,0
U405,2025-01-08 11:43:18,sms,incoming,91XXXX7393,0,Delhi,778899001122334,899110777777777,5G,0.0,no,0
U108,2025-01-04 15:19:28,sms,incoming,93XXXX6025,0,Chennai,556677889900112,899110666666666,4G,0.0,no,0
U236,2024-12-31 14:32:53,sms,incoming,97XXXX2477,0,Hyderabad,123456789012345,899110888888888,4G,0.0,no,1
U122,2025-01-06 16:56:36,sms,incoming,97XXXX4333,0,Nagpur,778899001122334,899110666666666,4G,0.0,yes,0
U254,2025-01-03 12:47:04,sms,incoming,98XXXX9389,0,Ahmedabad,990011223344556,899110999999999,4G,0.0,no,0
U328,2024-12-20 16:36:31,call,incoming,95XXXX1832,10,Hyderabad,778899001122334,899110888888888,5G,1.9,no,1
U482,2025-01-03 14:02:28,call,incoming,98XXXX7877,91,Chennai,667788990011223,899110999999999,4G,1.9,yes,0
U092,2025-01-11 16:57:44,call,incoming,93XXXX8189,462,Ahmedabad,778899001122334,899110666666666,5G,1.2,no,0
U221,2024-12-29 12:03:16,call,incoming,96XXXX2014,1461,Mumbai,990011223344556,899110888888888,5G,0.3,no,1
U347,2025-01-12 21:52:02,call,incoming,96XXXX8528,1764,Visakhapatnam,889900112233445,899110777777777,5G,0.7,no,0
U368,2024-12-23 12:26:56,sms,incoming,90XXXX7958,0,Hyderabad,556677889900112,899110555555555,5G,0.0,no,0
U107,2025-01-01 18:02:53,call,incoming,97XXXX9786,331,Chennai,667788990011223,899110123456789,4G,1.1,no,0
U008,2025-01-12 18:08:15,sms,incoming,95XXXX5252,0,Bangalore,448899001122334,899110123456789,5G,0.0,no,0
U343,2025-01-07 06:31:36,call,incoming,98XXXX1502,216,Delhi,667788990011223,899110777777777,4G,0.9,no,0
U425,2025-01-04 08:23:44,call,incoming,97XXXX6438,1189,Delhi,667788990011223,899110888888888,4G,1.6,no,1
U345,2025-01-14 13:31:27,sms,incoming,97XXXX5004,0,Bangalore,778899001122334,899110888888888,4G,0.0,yes,1
U043,2024-12-24 23:48:09,call,incoming,99XXXX3266,127,Nagpur,123456789012345,899110888888888,5G,0.4,no,0
U250,2024-12-29 23:30:45,sms,incoming,90XXXX1808,0,Mumbai,990011223344556,899110999999999,4G,0.0,no,0
U061,2025-01-03 18:12:21,sms,incoming,97XXXX2932,0,Bangalore,556677889900112,899110999999999,4G,0.0,yes,0
U076,2025-01-05 18:09:53,sms,incoming,98XXXX4146,0,Hyderabad,889900112233445,899110555555555,4G,0.0,no,0
U254,2025-01-15 11:20:28,call,incoming,97XXXX4648,139,Jaipur,667788990011223,899110123456789,5G,1.3,yes,0
U223,2024-12-28 21:41:26,sms,incoming,97XXXX3666,0,Ludhiana,448899001122334,899110888888888,5G,0.0,no,1
U435,2025-01-04 09:05:47,sms,incoming,95XXXX9338,0,Hyderabad,778899001122334,899110999999999,4G,0.0,no,1
U438,2024-12-31 21:36:17,call,incoming,96XXXX4292,502,Chennai,990011223344556,899110123456789,4G,1.2,yes,0
U416,2024-12-28 09:31:20,call,incoming,93XXXX9310,474,Kolkata,990011223344556,899110666666666,5G,1.4,no,0
U245,2024-12-19 12:13:05,sms,incoming,91XXXX9234,0,Surat,778899001122334,899110666666666,4G,0.0,yes,1
U432,2025-01-13 07:28:04,call,incoming,93XXXX1518,43,Bangalore,990011223344556,899110555555555,4G,0.9,no,0
U270,2024-12-16 07:29:37,sms,incoming,97XXXX2471,0,Mumbai,990011223344556,899110999999999,4G,0.0,no,1
U384,2025-01-11 23:20:12,call,incoming,97XXXX7629,13,Hyderabad,123456789012345,899110777777777,5G,1.9,no,1
U205,2025-01-09 10:25:41,call,incoming,99XXXX6153,164,Surat,356789123456789,899110666666666,4G,0.7,no,0
U078,2024-12-18 13:22:06,call,incoming,91XXXX6075,1047,Kolkata,556677889900112,899110666666666,5G,0.1,yes,0
U161,2024-12-22 12:06:48,call,incoming,95XXXX3724,406,Mumbai,667788990011223,899110555555555,4G,1.0,no,0
U151,2024-12-27 09:44:52,call,incoming,97XXXX9849,4,Kolkata,448899001122334,899110123456789,4G,0.5,yes,1
U178,2024-12-19 21:11:09,sms,incoming,90XXXX6297,0,Surat,990011223344556,899110666666666,4G,0.0,no,1
U261,2024-12-28 18:04:50,sms,incoming,90XXXX8164,0,Hyderabad,123456789012345,899110999999999,4G,0.0,no,0
U099,2024-12-17 15:38:57,call,incoming,99XXXX7037,909,Kanpur,990011223344556,899110123456789,5G,1.7,no,0
U178,2024-12-26 10:43:06,sms,incoming,93XXXX6360,0,Kolkata,448899001122334,899110123456789,5G,0.0,no,0
U446,2024-12-28 23:11:15,call,incoming,98XXXX7515,1301,Mumbai,123456789012345,899110666666666,5G,1.6,no,0
U362,2024-12-27 14:25:08,sms,incoming,99XXXX1568,0,Chennai,778899001122334,899110123456789,5G,0.0,no,0
U494,2024-12-16 19:16:12,sms,incoming,90XXXX1433,0,Pune,990011223344556,899110123456789,5G,0.0,no,0
U259,2025-01-15 19:33:54,sms,incoming,91XXXX1486,0,Bangalore,448899001122334,899110123456789,5G,0.0,no,0
U382,2025-01-06 15:29:56,call,incoming,92XXXX3896,288,Mumbai,667788990011223,899110555555555,4G,1.0,no,0
U117,2024-12-29 21:20:26,call,incoming,99XXXX6763,128,Jaipur,778899001122334,899110555555555,5G,2.1,no,0
U417,2024-12-24 12:53:56,call,incoming,96XXXX6015,51,Hyderabad,356789123456789,899110777777777,4G,2.3,no,0
U019,2025-01-10 21:16:19,call,incoming,98XXXX4250,1691,Delhi,556677889900112,899110666666666,5G,1.5,no,0
U084,2024-12-22 15:55:40,sms,incoming,99XXXX3519,0,Kolkata,356789123456789,899110888888888,5G,0.0,no,0
U354,2025-01-05 09:25:14,sms,incoming,92XXXX5485,0,Hyderabad,356789123456789,899110999999999,4G,0.0,no,0
U310,2025-01-05 09:29:24,call,incoming,90XXXX1123,402,Kolkata,889900112233445,899110888888888,5G,1.6,yes,0
U166,2024-12-17 16:27:44,sms,incoming,96XXXX4458,0,Mumbai,889900112233445,899110555555555,5G,0.0,no,0
U415,2025-01-13 22:51:46,sms,incoming,90XXXX7270,0,Bangalore,889900112233445,899110888888888,5G,0.0,no,0
U232,2024-12-16 13:45:28,sms,incoming,95XXXX5102,0,Hyderabad,356789123456789,899110777777777,4G,0.0,no,0
U264,2025-01-15 19:22:00,call,incoming,95XXXX7180,12,Indore,990011223344556,899110999999999,4G,1.7,yes,1
U247,2024-12-17 12:37:46,call,incoming,95XXXX3510,25,Delhi,448899001122334,899110777777777,5G,1.7,yes,1
U352,2024-12-29 18:46:53,sms,incoming,97XXXX7218,0,Chennai,356789123456789,899110888888888,5G,0.0,no,0
U185,2025-01-04 22:09:27,sms,incoming,93XXXX5994,0,Mumbai,778899001122334,899110555555555,5G,0.0,no,0
U305,2025-01-03 19:06:56,call,incoming,99XXXX5007,100,Delhi,448899001122334,899110777777777,4G,0.1,yes,0
U457,2024-12-20 12:12:01,call,incoming,91XXXX8164,415,Delhi,667788990011223,899110999999999,5G,2.4,no,0
U304,2025-01-02 07:24:12,call,incoming,91XXXX9309,168,Mumbai,990011223344556,899110999999999,5G,1.9,yes,0
U471,2025-01-10 07:14:26,sms,incoming,97XXXX7312,0,Ahmedabad,123456789012345,899110666666666,5G,0.0,yes,1
U128,2025-01-11 12:06:43,call,incoming,93XXXX8617,1472,Bangalore,123456789012345,899110666666666,5G,1.8,no,0
U168,2024-12-23 23:18:46,call,incoming,91XXXX7267,1321,Delhi,889900112233445,899110555555555,5G,2.0,no,0
U368,2024-12-30 06:24:03,sms,incoming,92XXXX9168,0,Mumbai,990011223344556,899110777777777,5G,0.0,no,0
U200,2024-12-17 14:13:15,sms,incoming,92XXXX7414,0,Ahmedabad,123456789012345,899110555555555,5G,0.0,no,0
U110,2024-12-28 09:26:03,call,incoming,94XXXX6975,319,Thane,123456789012345,899110666666666,4G,2.3,no,0
U147,2024-12-29 13:25:19,call,incoming,90XXXX8402,1975,Chennai,123456789012345,899110999999999,4G,0.9,yes,0
U450,2025-01-14 07:11:37,sms,incoming,97XXXX4053,0,Pune,889900112233445,899110666666666,4G,0.0,no,0
U413,2024-12-18 16:52:24,call,incoming,97XXXX8517,1570,Lucknow,990011223344556,899110555555555,5G,0.2,no,1
U031,2025-01-01 13:03:18,call,incoming,93XXXX8660,35,Bangalore,356789123456789,899110666666666,4G,0.7,no,0
U374,2024-12-31 06:57:17,call,incoming,94XXXX6047,349,Delhi,990011223344556,899110123456789,4G,0.5,no,0
U070,2024-12-29 09:42:04,sms,incoming,97XXXX2847,0,Mumbai,356789123456789,899110888888888,4G,0.0,no,0
